Geneid	HS18	HS19
ENSG00000236508	4	6
ENSG00000236509	0	0
ENSG00000236510	7	8
ENSG00000236511	0	0
ENSG00000236512	3	1
ENSG00000236513	0	0
ENSG00000236514	3	8
ENSG00000236516	0	0
ENSG00000236519	16	38
ENSG00000236520	3	5
ENSG00000236521	0	3
ENSG00000236523	1	2
ENSG00000236525	1	4
ENSG00000236526	109	137
ENSG00000236527	0	1
ENSG00000236528	1	2
ENSG00000236529	0	4
ENSG00000236530	3	0
ENSG00000236531	0	0
ENSG00000236532	46	127
ENSG00000236533	4	2
ENSG00000236534	0	3
ENSG00000236535	27	40
ENSG00000236536	3	2
ENSG00000236538	0	0
ENSG00000236539	0	1
ENSG00000236540	102	112
ENSG00000236541	0	0
ENSG00000236542	5	1
ENSG00000236543	0	0
ENSG00000236544	0	0
ENSG00000236545	6	5
ENSG00000236546	0	2
ENSG00000236548	44	94
ENSG00000236549	34	57
ENSG00000236550	0	0
ENSG00000236552	292	407
ENSG00000236554	12	13
ENSG00000236555	0	0
ENSG00000236556	7	14
ENSG00000236559	45	75
ENSG00000236562	3	4
ENSG00000236564	33	41
ENSG00000236565	15	9
ENSG00000236567	29	45
ENSG00000236569	0	0
ENSG00000236570	0	4
ENSG00000236571	0	0
ENSG00000236572	3	0
ENSG00000236574	0	0
ENSG00000236576	74	121
ENSG00000236577	16	12
ENSG00000236580	5	6
ENSG00000236581	1271	1462
ENSG00000236582	24	29
ENSG00000236583	48	64
ENSG00000236590	0	0
ENSG00000236591	4	26
ENSG00000236592	53	68
ENSG00000236594	0	0
ENSG00000236595	0	0
ENSG00000236596	0	2
ENSG00000236597	0	0
ENSG00000236599	0	0
ENSG00000236601	0	0
ENSG00000236603	0	0
ENSG00000236604	0	0
ENSG00000236605	1	0
ENSG00000236606	0	0
ENSG00000236607	0	0
ENSG00000236608	0	1
ENSG00000236609	749	735
ENSG00000236610	0	0
ENSG00000236611	0	1
ENSG00000236612	0	0
ENSG00000236615	0	0
ENSG00000236616	6	12
ENSG00000236617	4	5
ENSG00000236618	8	11
ENSG00000236620	0	0
ENSG00000236626	0	0
ENSG00000236627	0	3
ENSG00000236634	0	0
ENSG00000236635	0	3
ENSG00000236636	20	14
ENSG00000236637	0	0
ENSG00000236638	0	0
ENSG00000236641	3	7
ENSG00000236643	0	1
ENSG00000236646	2	16
ENSG00000236647	0	0
ENSG00000236648	1	0
ENSG00000236651	0	0
ENSG00000236653	0	0
ENSG00000236654	0	0
ENSG00000236655	0	0
ENSG00000236656	0	0
ENSG00000236658	0	0
ENSG00000236662	3	7
ENSG00000236663	0	0
ENSG00000236664	2	1
ENSG00000236665	0	2
ENSG00000236666	0	0
ENSG00000236667	0	1
ENSG00000236668	0	0
ENSG00000236670	66	74
ENSG00000236671	68	76
ENSG00000236674	11	11
ENSG00000236675	4	4
ENSG00000236676	47	75
ENSG00000236677	0	0
ENSG00000236678	0	0
ENSG00000236679	13	5
ENSG00000236680	4	4
ENSG00000236681	0	0
ENSG00000236682	17	51
ENSG00000236683	0	0
ENSG00000236686	1	0
ENSG00000236687	0	0
ENSG00000236689	0	0
ENSG00000236690	0	0
ENSG00000236691	0	0
ENSG00000236692	0	0
ENSG00000236695	0	0
ENSG00000236698	109	128
ENSG00000236699	9	23
ENSG00000236700	155	60
ENSG00000236701	17	2
ENSG00000236703	0	0
ENSG00000236704	0	0
ENSG00000236708	5	10
ENSG00000236709	9	26
ENSG00000236710	3	11
ENSG00000236711	10	21
ENSG00000236712	0	0
ENSG00000236713	4	6
ENSG00000236714	38	214
ENSG00000236716	0	0
ENSG00000236717	0	1
ENSG00000236718	0	0
ENSG00000236719	52	24
ENSG00000236720	0	0
ENSG00000236722	2	11
ENSG00000236723	2	7
ENSG00000236724	4	2
ENSG00000236731	0	0
ENSG00000236732	136	197
ENSG00000236733	9	12
ENSG00000236735	1	3
ENSG00000236736	0	0
ENSG00000236737	0	0
ENSG00000236739	54	140
ENSG00000236740	5	3
ENSG00000236741	0	0
ENSG00000236744	0	2
ENSG00000236745	6	20
ENSG00000236747	1	0
ENSG00000236748	0	0
ENSG00000236750	0	0
ENSG00000236751	6	20
ENSG00000236753	160	235
ENSG00000236754	21	24
ENSG00000236756	22	49
ENSG00000236758	21	14
ENSG00000236760	0	4
ENSG00000236761	1	2
ENSG00000236762	1	3
ENSG00000236763	0	0
ENSG00000236764	0	0
ENSG00000236768	0	1
ENSG00000236769	1	23
ENSG00000236770	0	0
ENSG00000236772	21	31
ENSG00000236773	2	8
ENSG00000236775	0	0
ENSG00000236776	44	52
ENSG00000236777	0	0
ENSG00000236778	46	131
ENSG00000236779	41	61
ENSG00000236780	9	12
ENSG00000236782	22	18
ENSG00000236783	0	0
ENSG00000236785	0	1
ENSG00000236786	0	0
ENSG00000236790	135	393
ENSG00000236791	0	0
ENSG00000236792	16	16
ENSG00000236794	0	2
ENSG00000236795	0	0
ENSG00000236796	7	13
ENSG00000236797	1	4
ENSG00000236799	3	5
ENSG00000236800	0	0
ENSG00000236801	66	76
ENSG00000236803	58	69
ENSG00000236804	16	18
ENSG00000236806	8	19
ENSG00000236807	0	1
ENSG00000236809	13	22
ENSG00000236810	67	92
ENSG00000236811	20	24
ENSG00000236813	14	8
ENSG00000236814	45	59
ENSG00000236816	4	3
ENSG00000236817	0	1
ENSG00000236818	0	3
ENSG00000236819	13	15
ENSG00000236822	0	0
ENSG00000236823	0	1
ENSG00000236824	1	5
ENSG00000236825	0	0
ENSG00000236827	0	0
ENSG00000236828	22	19
ENSG00000236829	32	58
ENSG00000236830	102	170
ENSG00000236831	0	0
ENSG00000236832	0	0
ENSG00000236833	0	7
ENSG00000236834	0	0
ENSG00000236836	1	0
ENSG00000236837	0	0
ENSG00000236838	9	10
ENSG00000236839	0	0
ENSG00000236841	4	6
ENSG00000236842	2	6
ENSG00000236844	2	1
ENSG00000236846	0	0
ENSG00000236847	0	0
ENSG00000236848	2	8
ENSG00000236849	16	53
ENSG00000236852	7	16
ENSG00000236853	0	3
ENSG00000236854	9	12
ENSG00000236856	0	0
ENSG00000236857	3	5
ENSG00000236858	2	0
ENSG00000236859	165	241
ENSG00000236860	19	17
ENSG00000236861	19	32
ENSG00000236862	1	1
ENSG00000236863	18	30
ENSG00000236864	0	0
ENSG00000236866	0	2
ENSG00000236867	49	55
ENSG00000236869	28	48
ENSG00000236870	0	0
ENSG00000236871	0	0
ENSG00000236872	3	11
ENSG00000236874	0	0
ENSG00000236875	0	1
ENSG00000236876	0	5
ENSG00000236877	0	1
ENSG00000236878	6	16
ENSG00000236880	0	0
ENSG00000236882	22	36
ENSG00000236883	0	0
ENSG00000236885	0	0
ENSG00000236887	0	0
ENSG00000236888	2	11
ENSG00000236889	0	0
ENSG00000236890	6	18
ENSG00000236892	0	2
ENSG00000236893	12	4
ENSG00000236894	0	0
ENSG00000236896	14	19
ENSG00000236897	0	0
ENSG00000236900	3	15
ENSG00000236901	379	719
ENSG00000236905	4	4
ENSG00000236907	0	0
ENSG00000236908	120	8
ENSG00000236909	0	0
ENSG00000236911	1	7
ENSG00000236913	0	0
ENSG00000236914	20	39
ENSG00000236915	22	28
ENSG00000236917	0	0
ENSG00000236919	0	2
ENSG00000236920	0	0
ENSG00000236921	0	0
ENSG00000236922	0	1
ENSG00000236924	1	14
ENSG00000236928	12	18
ENSG00000236929	0	0
ENSG00000236930	2	5
ENSG00000236932	0	1
ENSG00000236935	1	5
ENSG00000236936	53	72
ENSG00000236937	0	0
ENSG00000236938	1	0
ENSG00000236939	3	8
ENSG00000236940	1	3
ENSG00000236941	0	0
ENSG00000236942	12	38
ENSG00000236944	0	0
ENSG00000236946	0	0
ENSG00000236948	0	1
ENSG00000236950	0	0
ENSG00000236951	0	0
ENSG00000236953	6	3
ENSG00000236956	0	0
ENSG00000236957	0	0
ENSG00000236958	185	87
ENSG00000236959	0	0
ENSG00000236960	0	0
ENSG00000236961	0	0
ENSG00000236963	0	0
ENSG00000236965	3	1
ENSG00000236966	0	0
ENSG00000236968	0	0
ENSG00000236969	0	0
ENSG00000236972	2	0
ENSG00000236973	42	49
ENSG00000236975	0	3
ENSG00000236976	0	3
ENSG00000236977	52	135
ENSG00000236978	0	0
ENSG00000236980	4	9
ENSG00000236981	0	6
ENSG00000236982	0	0
ENSG00000236985	1	0
ENSG00000236986	44	56
ENSG00000236987	0	0
ENSG00000236988	1	0
ENSG00000236989	0	0
ENSG00000236990	0	4
ENSG00000236991	47	58
ENSG00000236992	33	86
ENSG00000236993	1	2
ENSG00000236994	0	0
ENSG00000236996	0	2
ENSG00000236998	86	80
ENSG00000236999	0	0
ENSG00000237000	1	0
ENSG00000237001	16	44
ENSG00000237002	0	0
ENSG00000237003	3	4
ENSG00000237004	212	142
ENSG00000237005	0	0
ENSG00000237007	4	4
ENSG00000237008	0	0
ENSG00000237009	8	7
ENSG00000237011	1	0
ENSG00000237013	1	0
ENSG00000237014	0	0
ENSG00000237015	5	13
ENSG00000237016	0	0
ENSG00000237017	3	6
ENSG00000237019	0	0
ENSG00000237020	0	0
ENSG00000237023	0	0
ENSG00000237024	2	0
ENSG00000237025	21	32
ENSG00000237026	0	2
ENSG00000237027	11	8
ENSG00000237031	0	0
ENSG00000237032	0	0
ENSG00000237033	0	0
ENSG00000237035	0	0
ENSG00000237036	94	155
ENSG00000237037	2	1
ENSG00000237038	0	2
ENSG00000237039	0	77
ENSG00000237040	0	0
ENSG00000237041	11	7
ENSG00000237042	0	0
ENSG00000237048	0	0
ENSG00000237049	0	0
ENSG00000237053	0	3
ENSG00000237054	9	14
ENSG00000237055	0	0
ENSG00000237057	3	10
ENSG00000237058	0	0
ENSG00000237061	2	4
ENSG00000237062	4	5
ENSG00000237063	0	1
ENSG00000237064	1	0
ENSG00000237065	11	47
ENSG00000237068	0	0
ENSG00000237070	57	66
ENSG00000237072	0	0
ENSG00000237073	31	44
ENSG00000237074	19	38
ENSG00000237076	2	14
ENSG00000237077	0	0
ENSG00000237080	0	0
ENSG00000237082	3	11
ENSG00000237083	0	0
ENSG00000237085	0	0
ENSG00000237087	0	0
ENSG00000237088	16	41
ENSG00000237089	4	8
ENSG00000237090	1	0
ENSG00000237092	0	0
ENSG00000237094	0	0
ENSG00000237099	0	0
ENSG00000237101	8	16
ENSG00000237106	3	3
ENSG00000237107	0	0
ENSG00000237109	0	0
ENSG00000237110	0	0
ENSG00000237111	0	0
ENSG00000237115	9	22
ENSG00000237118	17	44
ENSG00000237119	0	0
ENSG00000237121	0	0
ENSG00000237124	21	30
ENSG00000237125	5322	6784
ENSG00000237126	27	30
ENSG00000237127	0	0
ENSG00000237128	0	1
ENSG00000237129	2	0
ENSG00000237130	16	16
ENSG00000237131	0	0
ENSG00000237135	60	125
ENSG00000237136	2	4
ENSG00000237137	0	4
ENSG00000237138	1	2
ENSG00000237139	4	11
ENSG00000237140	0	0
ENSG00000237141	2	4
ENSG00000237148	0	0
ENSG00000237149	59	97
ENSG00000237153	0	1
ENSG00000237154	2	5
ENSG00000237158	0	0
ENSG00000237159	66	434
ENSG00000237160	0	7
ENSG00000237161	4	8
ENSG00000237162	12	23
ENSG00000237163	0	0
ENSG00000237164	0	0
ENSG00000237166	0	2
ENSG00000237167	0	0
ENSG00000237169	1	3
ENSG00000237170	12	20
ENSG00000237171	0	0
ENSG00000237172	480	641
ENSG00000237173	2	0
ENSG00000237174	143	159
ENSG00000237175	1	3
ENSG00000237176	0	0
ENSG00000237178	0	11
ENSG00000237179	0	4
ENSG00000237180	6	4
ENSG00000237181	13	16
ENSG00000237182	0	0
ENSG00000237183	0	0
ENSG00000237185	0	0
ENSG00000237186	0	0
ENSG00000237187	510	951
ENSG00000237188	20	17
ENSG00000237190	248	382
ENSG00000237193	0	0
ENSG00000237194	1	0
ENSG00000237195	0	0
ENSG00000237197	0	0
ENSG00000237200	12	24
ENSG00000237202	0	0
ENSG00000237205	0	0
ENSG00000237206	0	0
ENSG00000237207	16	30
ENSG00000237208	0	0
ENSG00000237210	0	0
ENSG00000237211	0	0
ENSG00000237212	3	8
ENSG00000237213	0	1
ENSG00000237214	9	22
ENSG00000237215	0	0
ENSG00000237217	11	22
ENSG00000237220	0	1
ENSG00000237221	0	0
ENSG00000237222	2	6
ENSG00000237223	1	0
ENSG00000237224	16	22
ENSG00000237225	0	0
ENSG00000237226	0	3
ENSG00000237227	0	0
ENSG00000237230	0	0
ENSG00000237232	13	20
ENSG00000237233	0	1
ENSG00000237234	92	156
ENSG00000237235	0	0
ENSG00000237236	0	0
ENSG00000237238	0	0
ENSG00000237242	0	0
ENSG00000237243	41	44
ENSG00000237247	0	0
ENSG00000237248	29	84
ENSG00000237249	36	53
ENSG00000237250	0	0
ENSG00000237251	1	1
ENSG00000237252	0	1
ENSG00000237254	0	0
ENSG00000237256	0	0
ENSG00000237257	0	1
ENSG00000237259	1	0
ENSG00000237260	3	26
ENSG00000237261	0	1
ENSG00000237262	0	0
ENSG00000237263	59	68
ENSG00000237264	0	2
ENSG00000237265	1	0
ENSG00000237266	0	0
ENSG00000237267	0	0
ENSG00000237268	4	28
ENSG00000237269	0	0
ENSG00000237271	0	2
ENSG00000237272	1	3
ENSG00000237273	8	9
ENSG00000237274	0	0
ENSG00000237275	0	0
ENSG00000237276	11	21
ENSG00000237278	0	0
ENSG00000237279	4	19
ENSG00000237280	9	19
ENSG00000237281	5	2
ENSG00000237282	0	0
ENSG00000237283	0	0
ENSG00000237285	0	0
ENSG00000237286	1	1
ENSG00000237289	2	25
ENSG00000237290	0	0
ENSG00000237292	2	4
ENSG00000237293	0	0
ENSG00000237294	1	2
ENSG00000237296	0	0
ENSG00000237297	0	0
ENSG00000237298	3637	3105
ENSG00000237299	0	0
ENSG00000237300	6	11
ENSG00000237301	2	12
ENSG00000237302	0	0
ENSG00000237303	2	2
ENSG00000237306	1	0
ENSG00000237307	49	40
ENSG00000237308	0	0
ENSG00000237309	0	0
ENSG00000237310	27	67
ENSG00000237311	0	0
ENSG00000237312	0	0
ENSG00000237314	0	0
ENSG00000237316	0	0
ENSG00000237317	85	55
ENSG00000237319	0	0
ENSG00000237320	1	2
ENSG00000237321	14	22
ENSG00000237322	1	1
ENSG00000237323	0	0
ENSG00000237324	317	268
ENSG00000237325	6	22
ENSG00000237326	0	0
ENSG00000237327	0	4
ENSG00000237328	33	71
ENSG00000237329	26	28
ENSG00000237330	1	0
ENSG00000237331	39	41
ENSG00000237336	14	29
ENSG00000237337	2	7
ENSG00000237338	0	0
ENSG00000237339	0	0
ENSG00000237341	0	0
ENSG00000237342	0	0
ENSG00000237343	0	0
ENSG00000237345	0	0
ENSG00000237346	1	2
ENSG00000237347	10	14
ENSG00000237349	5	4
ENSG00000237350	20	19
ENSG00000237351	40	65
ENSG00000237352	16	24
ENSG00000237353	10	27
ENSG00000237354	0	0
ENSG00000237356	55	40
ENSG00000237357	5	13
ENSG00000237358	0	1
ENSG00000237359	38	39
ENSG00000237360	1	0
ENSG00000237361	0	4
ENSG00000237363	0	0
ENSG00000237365	1	3
ENSG00000237370	3	3
ENSG00000237371	7	20
ENSG00000237372	6	24
ENSG00000237373	11	17
ENSG00000237377	3	8
ENSG00000237378	0	0
ENSG00000237379	4	6
ENSG00000237380	4	3
ENSG00000237381	0	0
ENSG00000237382	9	5
ENSG00000237383	0	1
ENSG00000237385	0	0
ENSG00000237387	24	15
ENSG00000237388	1	2
ENSG00000237389	1	0
ENSG00000237390	0	4
ENSG00000237396	0	0
ENSG00000237398	0	0
ENSG00000237399	43	84
ENSG00000237400	2	3
ENSG00000237401	0	0
ENSG00000237402	1	1
ENSG00000237406	0	0
ENSG00000237407	0	0
ENSG00000237408	0	0
ENSG00000237409	0	0
ENSG00000237410	0	2
ENSG00000237412	0	7
ENSG00000237413	1	3
ENSG00000237414	0	0
ENSG00000237415	0	2
ENSG00000237417	0	1
ENSG00000237418	4	7
ENSG00000237419	0	0
ENSG00000237422	33	80
ENSG00000237423	0	1
ENSG00000237424	4	21
ENSG00000237425	0	0
ENSG00000237426	0	0
ENSG00000237427	0	0
ENSG00000237428	0	0
ENSG00000237429	2	11
ENSG00000237432	0	0
ENSG00000237433	11	35
ENSG00000237434	0	2
ENSG00000237435	0	3
ENSG00000237436	4	13
ENSG00000237437	0	0
ENSG00000237438	0	1
ENSG00000237439	0	0
ENSG00000237440	422	910
ENSG00000237441	0	0
ENSG00000237442	9	6
ENSG00000237443	0	0
ENSG00000237444	0	0
ENSG00000237445	0	0
ENSG00000237446	11	37
ENSG00000237447	1	1
ENSG00000237449	0	0
ENSG00000237450	0	0
ENSG00000237451	5	4
ENSG00000237452	6	18
ENSG00000237453	0	0
ENSG00000237456	5	17
ENSG00000237457	5	8
ENSG00000237458	0	0
ENSG00000237460	0	0
ENSG00000237461	39	47
ENSG00000237463	154	7
ENSG00000237464	0	0
ENSG00000237466	0	1
ENSG00000237467	0	0
ENSG00000237468	0	0
ENSG00000237469	0	0
ENSG00000237470	0	0
ENSG00000237471	0	6
ENSG00000237472	1	0
ENSG00000237473	0	0
ENSG00000237475	1	1
ENSG00000237476	8	10
ENSG00000237477	0	0
ENSG00000237478	4	24
ENSG00000237479	3	4
ENSG00000237480	1	0
ENSG00000237481	15	23
ENSG00000237483	29	24
ENSG00000237484	1	31
ENSG00000237487	0	0
ENSG00000237489	44	65
ENSG00000237490	1	1
ENSG00000237491	186	247
ENSG00000237492	0	1
ENSG00000237493	52	37
ENSG00000237494	0	0
ENSG00000237498	0	0
ENSG00000237499	54	115
ENSG00000237500	0	0
ENSG00000237501	1	0
ENSG00000237503	0	1
ENSG00000237505	24	44
ENSG00000237506	5	11
ENSG00000237510	0	2
ENSG00000237512	96	108
ENSG00000237514	0	1
ENSG00000237515	33	58
ENSG00000237517	0	0
ENSG00000237520	0	4
ENSG00000237521	0	0
ENSG00000237522	44	91
ENSG00000237523	15	11
ENSG00000237524	0	0
ENSG00000237525	5	6
ENSG00000237527	0	0
ENSG00000237528	1	0
ENSG00000237529	35	30
ENSG00000237530	0	1
ENSG00000237531	0	0
ENSG00000237532	0	0
ENSG00000237539	1	0
ENSG00000237540	0	0
ENSG00000237541	0	0
ENSG00000237542	1	1
ENSG00000237546	0	0
ENSG00000237547	0	0
ENSG00000237549	0	0
ENSG00000237550	5	4
ENSG00000237551	3	8
ENSG00000237552	0	0
ENSG00000237553	0	0
ENSG00000237555	0	0
ENSG00000237556	101	169
ENSG00000237557	0	2
ENSG00000237558	0	0
ENSG00000237560	0	0
ENSG00000237563	0	0
ENSG00000237566	0	0
ENSG00000237567	0	1
ENSG00000237568	0	0
ENSG00000237569	0	0
ENSG00000237571	0	0
ENSG00000237572	0	0
ENSG00000237574	1	2
ENSG00000237575	0	0
ENSG00000237576	1	1
ENSG00000237579	0	0
ENSG00000237580	0	0
ENSG00000237581	0	0
ENSG00000237583	2	1
ENSG00000237584	0	0
ENSG00000237585	1	2
ENSG00000237586	40	64
ENSG00000237588	0	1
ENSG00000237589	0	0
ENSG00000237590	0	0
ENSG00000237592	0	0
ENSG00000237593	4	8
ENSG00000237594	0	2
ENSG00000237595	6	10
ENSG00000237596	725	894
ENSG00000237601	0	0
ENSG00000237603	1	3
ENSG00000237604	1	1
ENSG00000237605	0	4
ENSG00000237606	0	0
ENSG00000237609	4	7
ENSG00000237610	0	0
ENSG00000237611	0	0
ENSG00000237612	0	0
ENSG00000237613	0	0
ENSG00000237614	4	9
ENSG00000237616	0	0
ENSG00000237617	0	0
ENSG00000237618	0	0
ENSG00000237619	0	0
ENSG00000237620	0	0
ENSG00000237621	2	5
ENSG00000237622	0	0
ENSG00000237623	0	0
ENSG00000237624	68	59
ENSG00000237626	1	2
ENSG00000237628	2	9
ENSG00000237629	0	0
ENSG00000237630	0	0
ENSG00000237631	14	12
ENSG00000237632	0	1
ENSG00000237633	2	9
ENSG00000237635	0	0
ENSG00000237636	0	0
ENSG00000237637	69	44
ENSG00000237638	21	35
ENSG00000237639	0	0
ENSG00000237640	0	9
ENSG00000237641	10	10
ENSG00000237642	0	0
ENSG00000237643	0	0
ENSG00000237645	2	4
ENSG00000237646	22	37
ENSG00000237649	0	0
ENSG00000237650	0	0
ENSG00000237651	28	44
ENSG00000237653	0	0
ENSG00000237654	2	47
ENSG00000237655	0	0
ENSG00000237659	0	0
ENSG00000237661	0	3
ENSG00000237662	0	0
ENSG00000237663	6	10
ENSG00000237664	0	1
ENSG00000237665	0	1
ENSG00000237666	0	0
ENSG00000237667	0	0
ENSG00000237668	6	12
ENSG00000237669	0	0
ENSG00000237670	0	0
ENSG00000237671	0	0
ENSG00000237672	72	108
ENSG00000237674	0	0
ENSG00000237675	0	0
ENSG00000237676	0	0
ENSG00000237679	4	11
ENSG00000237682	8	17
ENSG00000237684	0	0
ENSG00000237685	1	3
ENSG00000237686	48	25
ENSG00000237687	0	0
ENSG00000237689	2	2
ENSG00000237691	0	0
ENSG00000237693	1	4
ENSG00000237699	0	1
ENSG00000237700	0	0
ENSG00000237701	0	0
ENSG00000237702	0	0
ENSG00000237704	20	37
ENSG00000237705	5	19
ENSG00000237706	0	0
ENSG00000237707	0	1
ENSG00000237708	2	0
ENSG00000237709	1	4
ENSG00000237711	15	21
ENSG00000237713	10	20
ENSG00000237714	9	5
ENSG00000237716	7	16
ENSG00000237717	0	0
ENSG00000237718	0	0
ENSG00000237719	61	74
ENSG00000237720	2	0
ENSG00000237722	0	0
ENSG00000237728	1	1
ENSG00000237729	0	3
ENSG00000237730	0	0
ENSG00000237731	11	37
ENSG00000237732	0	0
ENSG00000237734	6	10
ENSG00000237735	0	2
ENSG00000237737	26	48
ENSG00000237738	46	20
ENSG00000237740	1	0
ENSG00000237741	0	1
ENSG00000237742	2	16
ENSG00000237743	0	0
ENSG00000237745	1	0
ENSG00000237746	0	0
ENSG00000237747	0	0
ENSG00000237748	57	73
ENSG00000237749	2	4
ENSG00000237750	0	16
ENSG00000237751	2	2
ENSG00000237752	0	0
ENSG00000237753	50	66
ENSG00000237754	0	0
ENSG00000237756	6	12
ENSG00000237757	31	93
ENSG00000237758	29	28
ENSG00000237759	0	0
ENSG00000237760	3	2
ENSG00000237761	0	0
ENSG00000237763	0	0
ENSG00000237765	120	246
ENSG00000237766	12	5
ENSG00000237767	0	0
ENSG00000237768	7	5
ENSG00000237770	0	0
ENSG00000237772	7	17
ENSG00000237773	27	30
ENSG00000237774	156	228
ENSG00000237775	0	0
ENSG00000237781	34	64
ENSG00000237782	0	0
ENSG00000237783	0	0
ENSG00000237784	0	2
ENSG00000237786	72	84
ENSG00000237787	2	4
ENSG00000237788	43	78
ENSG00000237790	0	0
ENSG00000237793	0	0
ENSG00000237797	4	13
ENSG00000237798	0	10
ENSG00000237799	1	0
ENSG00000237801	0	0
ENSG00000237802	0	0
ENSG00000237803	27	23
ENSG00000237804	2	2
ENSG00000237806	1	2
ENSG00000237807	101	460
ENSG00000237810	0	0
ENSG00000237813	70	71
ENSG00000237816	1	3
ENSG00000237818	8	14
ENSG00000237819	1	1
ENSG00000237821	1	2
ENSG00000237823	0	0
ENSG00000237824	0	1
ENSG00000237827	31	29
ENSG00000237828	7	8
ENSG00000237832	6	6
ENSG00000237833	2	9
ENSG00000237835	0	0
ENSG00000237836	9	16
ENSG00000237837	0	0
ENSG00000237840	20	16
ENSG00000237841	0	0
ENSG00000237842	48	63
ENSG00000237843	0	0
ENSG00000237844	1	11
ENSG00000237845	3	6
ENSG00000237846	9	9
ENSG00000237848	2	2
ENSG00000237849	0	0
ENSG00000237850	0	0
ENSG00000237851	12	10
ENSG00000237852	3	13
ENSG00000237853	84	120
ENSG00000237854	0	0
ENSG00000237856	0	0
ENSG00000237859	24	40
ENSG00000237860	0	0
ENSG00000237861	35	50
ENSG00000237862	0	1
ENSG00000237863	2	0
ENSG00000237864	1	2
ENSG00000237868	4	1
ENSG00000237870	36	51
ENSG00000237872	37	71
ENSG00000237873	0	0
ENSG00000237874	0	0
ENSG00000237875	0	2
ENSG00000237876	0	2
ENSG00000237877	195	314
ENSG00000237879	0	3
ENSG00000237880	0	1
ENSG00000237882	0	0
ENSG00000237883	32	58
ENSG00000237885	0	0
ENSG00000237886	16	25
ENSG00000237887	132	237
ENSG00000237888	0	1
ENSG00000237891	0	0
ENSG00000237892	132	176
ENSG00000237896	0	0
ENSG00000237897	1	7
ENSG00000237899	3	0
ENSG00000237901	0	0
ENSG00000237902	0	0
ENSG00000237903	4	13
ENSG00000237904	0	0
ENSG00000237906	2	2
ENSG00000237910	0	0
ENSG00000237911	0	0
ENSG00000237913	0	7
ENSG00000237914	1	9
ENSG00000237916	20	35
ENSG00000237917	2	0
ENSG00000237919	1	3
ENSG00000237920	0	0
ENSG00000237921	1	4
ENSG00000237922	27	18
ENSG00000237923	0	0
ENSG00000237924	0	0
ENSG00000237926	2	0
ENSG00000237927	53	50
ENSG00000237928	109	152
ENSG00000237929	0	0
ENSG00000237930	4	4
ENSG00000237931	38	76
ENSG00000237934	17	32
ENSG00000237936	0	0
ENSG00000237937	1	0
ENSG00000237938	84	107
ENSG00000237939	3	3
ENSG00000237940	0	0
ENSG00000237941	0	1
ENSG00000237943	5	26
ENSG00000237945	151	213
ENSG00000237947	0	0
ENSG00000237948	0	0
ENSG00000237949	147	456
ENSG00000237950	35	43
ENSG00000237951	1	1
ENSG00000237952	0	0
ENSG00000237953	1	7
ENSG00000237954	0	0
ENSG00000237955	0	0
ENSG00000237956	0	0
ENSG00000237957	0	0
ENSG00000237959	0	1
ENSG00000237961	0	1
ENSG00000237963	10	8
ENSG00000237964	2	4
ENSG00000237968	0	0
ENSG00000237970	0	0
ENSG00000237971	15	26
ENSG00000237972	47	87
ENSG00000237973	2033	1590
ENSG00000237974	0	0
ENSG00000237975	47	440
ENSG00000237976	2	1
ENSG00000237977	41	54
ENSG00000237978	135	142
ENSG00000237979	9	19
ENSG00000237980	2	6
ENSG00000237982	0	4
ENSG00000237984	7	24
ENSG00000237986	913	1346
ENSG00000237987	2	1
ENSG00000237988	0	0
ENSG00000237989	44	57
ENSG00000237990	3	9
ENSG00000237991	7	15
ENSG00000237992	0	1
ENSG00000237993	9	6
ENSG00000237994	12	21
ENSG00000237997	0	0
ENSG00000237999	0	0
ENSG00000238000	5	11
ENSG00000238001	0	0
ENSG00000238002	0	0
ENSG00000238003	2	0
ENSG00000238004	0	0
ENSG00000238005	6	12
ENSG00000238007	0	2
ENSG00000238008	13	24
ENSG00000238009	0	0
ENSG00000238010	5	8
ENSG00000238012	0	1
ENSG00000238013	0	5
ENSG00000238015	4	11
ENSG00000238018	269	375
ENSG00000238019	11	3
ENSG00000238020	0	2
ENSG00000238021	0	3
ENSG00000238022	0	0
ENSG00000238024	0	0
ENSG00000238025	13	19
ENSG00000238026	0	0
ENSG00000238029	1	0
ENSG00000238031	1	1
ENSG00000238032	0	0
ENSG00000238034	0	0
ENSG00000238035	4	16
ENSG00000238037	0	0
ENSG00000238038	1	2
ENSG00000238039	12	37
ENSG00000238040	0	0
ENSG00000238041	0	1
ENSG00000238042	0	4
ENSG00000238043	0	4
ENSG00000238045	22	34
ENSG00000238046	0	0
ENSG00000238047	0	0
ENSG00000238048	0	0
ENSG00000238049	0	0
ENSG00000238051	4	0
ENSG00000238054	0	0
ENSG00000238055	4	12
ENSG00000238057	27	60
ENSG00000238058	26	58
ENSG00000238059	14	15
ENSG00000238061	16	21
ENSG00000238062	0	0
ENSG00000238063	1	0
ENSG00000238065	0	1
ENSG00000238066	0	0
ENSG00000238067	0	0
ENSG00000238069	0	0
ENSG00000238072	12	19
ENSG00000238073	0	0
ENSG00000238074	0	0
ENSG00000238075	4	19
ENSG00000238076	0	0
ENSG00000238077	2	0
ENSG00000238078	9	17
ENSG00000238079	2	4
ENSG00000238081	0	0
ENSG00000238082	22	33
