Geneid	HS13
ENSG00000286310	5
ENSG00000248103	12
ENSG00000274525	47
ENSG00000222533	2
ENSG00000183718	579
ENSG00000249647	1
ENSG00000270021	35
ENSG00000251380	0
ENSG00000255833	10
ENSG00000249639	1
ENSG00000249915	379
ENSG00000160867	26
ENSG00000240729	17
ENSG00000270706	0
ENSG00000169228	111
ENSG00000169230	219
ENSG00000239393	2
ENSG00000169220	91
ENSG00000028310	1547
ENSG00000071539	60
ENSG00000287600	1
ENSG00000248949	1
ENSG00000250173	5
ENSG00000272347	4
ENSG00000145506	20
ENSG00000113504	1793
ENSG00000263834	5
ENSG00000201274	0
ENSG00000164405	2742
ENSG00000164406	54
ENSG00000165671	4400
ENSG00000286634	38
ENSG00000113722	2
ENSG00000161010	807
ENSG00000145743	1300
ENSG00000185305	772
ENSG00000067248	1031
ENSG00000205765	308
ENSG00000132563	805
ENSG00000113240	1217
ENSG00000073578	2184
ENSG00000113448	2130
ENSG00000135083	238
ENSG00000170606	3088
ENSG00000169194	1
ENSG00000145734	863
ENSG00000151422	1380
ENSG00000172901	24
ENSG00000131504	1803
ENSG00000217128	1855
ENSG00000222111	0
ENSG00000200648	1
ENSG00000113749	616
ENSG00000145741	1727
ENSG00000237693	5
ENSG00000069020	6405
ENSG00000113758	1549
ENSG00000253305	895
ENSG00000175471	599
ENSG00000153404	19
ENSG00000132915	28
ENSG00000251583	216
ENSG00000200334	0
ENSG00000155850	573
ENSG00000197375	642
ENSG00000249372	8
ENSG00000251605	0
ENSG00000200331	0
ENSG00000206714	0
ENSG00000164404	17
ENSG00000188818	794
ENSG00000279558	0
ENSG00000112852	35
ENSG00000272154	2
ENSG00000113205	98
ENSG00000272108	9
ENSG00000081818	145
ENSG00000113209	115
ENSG00000280029	0
ENSG00000113211	41
ENSG00000280336	2
ENSG00000113212	48
ENSG00000120322	65
ENSG00000279472	1
ENSG00000272674	156
ENSG00000279068	4
ENSG00000278936	0
ENSG00000177839	125
ENSG00000279375	1
ENSG00000120324	116
ENSG00000197479	178
ENSG00000120328	177
ENSG00000187372	343
ENSG00000120327	220
ENSG00000279983	0
ENSG00000113248	270
ENSG00000277795	6
ENSG00000178913	2224
ENSG00000120329	10
ENSG00000273841	246
ENSG00000287067	143
ENSG00000270697	12
ENSG00000250159	666
ENSG00000120729	118
ENSG00000078795	42
ENSG00000113141	895
ENSG00000205464	225
ENSG00000251235	215
ENSG00000250574	4
ENSG00000249713	6
ENSG00000164220	35
ENSG00000225407	0
ENSG00000277188	0
ENSG00000278237	0
ENSG00000181104	915
ENSG00000164251	85
ENSG00000264391	0
ENSG00000253295	0
ENSG00000213386	12
ENSG00000120129	1916
ENSG00000206741	0
ENSG00000270243	0
ENSG00000253628	0
ENSG00000204758	12
ENSG00000254295	4
ENSG00000037241	82
ENSG00000253785	333
ENSG00000113732	1171
ENSG00000254328	13
ENSG00000212402	132
ENSG00000207210	0
ENSG00000164463	1765
ENSG00000253439	11
ENSG00000253172	3
ENSG00000113734	204
ENSG00000145642	0
ENSG00000153006	334
ENSG00000113719	3668
ENSG00000153015	1092
ENSG00000146083	1059
ENSG00000248484	0
ENSG00000251446	0
ENSG00000248859	0
ENSG00000074276	45
ENSG00000049192	79
ENSG00000170469	213
ENSG00000175857	9
ENSG00000246323	23
ENSG00000250260	19
ENSG00000222924	0
ENSG00000061492	0
ENSG00000112981	65
ENSG00000212460	0
ENSG00000199880	0
ENSG00000031003	1673
ENSG00000164347	1081
ENSG00000207336	4
ENSG00000164346	409
ENSG00000199645	0
ENSG00000250071	146
ENSG00000271714	9
ENSG00000212363	0
ENSG00000198780	280
ENSG00000268223	2
ENSG00000019582	11372
ENSG00000205279	0
ENSG00000213347	184
ENSG00000155506	8144
ENSG00000286818	9
ENSG00000241956	6
ENSG00000235172	6
ENSG00000289478	9
ENSG00000249808	0
ENSG00000250891	1195
ENSG00000286271	12
ENSG00000289462	3
ENSG00000289601	5
ENSG00000283286	1
ENSG00000289184	1
ENSG00000289267	5
ENSG00000288774	2
ENSG00000288936	1
ENSG00000289206	10
ENSG00000249362	0
ENSG00000250358	0
ENSG00000249306	20
ENSG00000288741	19
ENSG00000248323	665
ENSG00000249740	104
ENSG00000215246	218
ENSG00000288799	5
ENSG00000289008	0
ENSG00000283462	1
ENSG00000251443	9
ENSG00000288846	0
ENSG00000249937	0
ENSG00000288883	0
ENSG00000288740	2
ENSG00000250579	1
ENSG00000250320	13
ENSG00000248663	0
ENSG00000275765	75
ENSG00000289170	0
ENSG00000288967	0
ENSG00000247199	280
ENSG00000289337	14
ENSG00000249116	4
ENSG00000229666	88
ENSG00000289060	1
ENSG00000247572	486
ENSG00000289540	8
ENSG00000289639	1
ENSG00000289085	46
ENSG00000288965	3
ENSG00000289430	17
ENSG00000289054	25
ENSG00000289306	33
ENSG00000178172	4
ENSG00000249503	2
ENSG00000248109	5
ENSG00000214510	14
ENSG00000196800	2
ENSG00000248966	130
ENSG00000248428	1
ENSG00000251627	46
ENSG00000145777	57
ENSG00000253613	0
ENSG00000134987	839
ENSG00000250728	0
ENSG00000214784	637
ENSG00000169223	2330
ENSG00000246334	46
ENSG00000250114	0
ENSG00000113328	1232
ENSG00000170584	334
ENSG00000072571	65
ENSG00000251018	1
ENSG00000285590	0
ENSG00000244748	11
ENSG00000253572	1
ENSG00000287162	0
ENSG00000085365	817
ENSG00000273549	3
ENSG00000169045	5252
ENSG00000164256	0
ENSG00000248591	0
ENSG00000272494	1
ENSG00000248469	11
ENSG00000251458	0
ENSG00000253558	37
ENSG00000132842	1706
ENSG00000164334	0
ENSG00000200051	0
ENSG00000283717	0
ENSG00000200235	0
ENSG00000170458	996
ENSG00000284325	0
ENSG00000199990	1
ENSG00000202111	1
ENSG00000202515	5
ENSG00000038274	1769
ENSG00000248120	1
ENSG00000171495	19
ENSG00000039537	3597
ENSG00000251215	39
ENSG00000153071	1557
ENSG00000271334	9
ENSG00000251515	1
ENSG00000254252	0
ENSG00000254171	0
ENSG00000229119	1389
ENSG00000254130	0
ENSG00000253713	0
ENSG00000253469	0
ENSG00000254365	0
ENSG00000254297	0
ENSG00000253527	0
ENSG00000289264	0
ENSG00000254187	1
ENSG00000253357	1
ENSG00000253660	27
ENSG00000253947	16
ENSG00000253065	1
ENSG00000253925	28
ENSG00000279739	42
ENSG00000253978	26
ENSG00000145934	7148
ENSG00000113600	6
ENSG00000289699	0
ENSG00000131187	12
ENSG00000288912	0
ENSG00000206614	0
ENSG00000040275	154
ENSG00000253269	5
ENSG00000204767	62
ENSG00000263831	1
ENSG00000289702	8
ENSG00000134516	787
ENSG00000132356	1248
ENSG00000212567	12
ENSG00000145592	2336
ENSG00000212296	0
ENSG00000132357	470
ENSG00000253098	2
ENSG00000226221	2116
ENSG00000225940	2
ENSG00000234553	0
ENSG00000228650	1
ENSG00000095015	1231
ENSG00000237705	22
ENSG00000225230	5
ENSG00000155542	145
ENSG00000271828	34
ENSG00000289709	16
ENSG00000279772	0
ENSG00000288766	13
ENSG00000288890	9
ENSG00000235275	5
ENSG00000266751	0
ENSG00000270177	39
ENSG00000239615	1
ENSG00000006837	24
ENSG00000119048	1218
ENSG00000279469	27
ENSG00000248559	27
ENSG00000237190	325
ENSG00000243648	3
ENSG00000250564	1
ENSG00000164330	1084
ENSG00000253811	51
ENSG00000253456	80
ENSG00000279204	20
ENSG00000145860	864
ENSG00000253256	0
ENSG00000253315	0
ENSG00000252458	0
ENSG00000164332	265
ENSG00000249738	19
ENSG00000221601	0
ENSG00000253298	10
ENSG00000283413	4
ENSG00000113302	0
ENSG00000250237	0
ENSG00000248359	0
ENSG00000249588	0
ENSG00000250289	4
ENSG00000212249	0
ENSG00000250066	0
ENSG00000276309	1
ENSG00000249352	1
ENSG00000249183	0
ENSG00000145740	910
ENSG00000220986	0
ENSG00000280894	0
ENSG00000134057	106
ENSG00000145850	16
ENSG00000270560	0
ENSG00000254246	5
ENSG00000155868	266
ENSG00000170613	0
ENSG00000253980	0
ENSG00000253653	6
ENSG00000151292	673
ENSG00000113263	52
ENSG00000112936	10665
ENSG00000280068	1
ENSG00000250820	3
ENSG00000051596	135
ENSG00000250801	0
ENSG00000248596	0
ENSG00000287579	1
ENSG00000283235	0
ENSG00000270989	0
ENSG00000170085	308
ENSG00000251667	96
ENSG00000122203	1685
ENSG00000250909	11
ENSG00000251414	21
ENSG00000175414	769
ENSG00000221464	3
ENSG00000048162	237
ENSG00000146066	850
ENSG00000175416	2210
ENSG00000280139	0
ENSG00000113194	1012
ENSG00000113763	39
ENSG00000160883	290
ENSG00000087206	1030
ENSG00000113761	624
ENSG00000251666	38
ENSG00000272459	2
ENSG00000184840	1629
ENSG00000027847	410
ENSG00000247679	142
ENSG00000249849	1
ENSG00000249109	24
ENSG00000248943	0
ENSG00000214351	0
ENSG00000249186	0
ENSG00000250101	0
ENSG00000249684	9
ENSG00000280207	0
ENSG00000249129	67
ENSG00000175325	0
ENSG00000218227	0
ENSG00000145911	666
ENSG00000145916	1383
ENSG00000251211	138
ENSG00000244234	52
ENSG00000289390	1
ENSG00000197451	1219
ENSG00000175309	2367
ENSG00000248791	6
ENSG00000250526	427
ENSG00000250182	2371
ENSG00000286970	204
ENSG00000249485	748
ENSG00000264792	0
ENSG00000154124	998
ENSG00000253801	3
ENSG00000252108	0
ENSG00000213864	0
ENSG00000253787	0
ENSG00000145912	151
ENSG00000289726	0
ENSG00000251623	0
ENSG00000135077	138
ENSG00000204677	205
ENSG00000145675	7024
ENSG00000145920	5
ENSG00000289731	344
ENSG00000170234	626
ENSG00000049883	576
ENSG00000244061	3
ENSG00000251108	1
ENSG00000261269	0
ENSG00000178175	607
ENSG00000248371	1
ENSG00000211445	24864
ENSG00000145901	5077
ENSG00000254298	5
ENSG00000285420	127
ENSG00000198624	5553
ENSG00000196743	1604
ENSG00000186334	0
ENSG00000186335	4
ENSG00000270904	0
ENSG00000253472	0
ENSG00000271494	0
ENSG00000123643	534
ENSG00000200227	0
ENSG00000196923	1266
ENSG00000272323	18
ENSG00000250140	2
ENSG00000241829	1
ENSG00000113456	462
ENSG00000113460	220
ENSG00000153044	39
ENSG00000134056	204
ENSG00000287701	1
ENSG00000249856	1
ENSG00000196390	75
ENSG00000239517	0
ENSG00000182383	7
ENSG00000249157	0
ENSG00000176928	23
ENSG00000145700	16
ENSG00000152359	178
ENSG00000207333	0
ENSG00000251078	2
ENSG00000251419	0
ENSG00000249301	2
ENSG00000248684	7
ENSG00000228367	446
ENSG00000249777	0
ENSG00000251342	0
ENSG00000248127	0
ENSG00000122012	43
ENSG00000252833	0
ENSG00000251668	0
ENSG00000254893	338
ENSG00000249014	117
ENSG00000251107	142
ENSG00000250348	1
ENSG00000145703	477
ENSG00000171643	4
ENSG00000252684	1
ENSG00000145708	125
ENSG00000164252	288
ENSG00000285000	4
ENSG00000132846	304
ENSG00000250615	0
ENSG00000238961	95
ENSG00000250802	246
ENSG00000284762	0
ENSG00000251566	0
ENSG00000113231	442
ENSG00000251400	599
ENSG00000164253	1087
ENSG00000244019	0
ENSG00000244363	384
ENSG00000171540	0
ENSG00000171530	250
ENSG00000213763	1214
ENSG00000133710	19
ENSG00000283288	1
ENSG00000184584	2526
ENSG00000249689	14
ENSG00000249215	399
ENSG00000286403	0
ENSG00000207020	0
ENSG00000275506	17
ENSG00000272255	9
ENSG00000171604	1164
ENSG00000250635	33
ENSG00000131508	1238
ENSG00000113048	1991
ENSG00000153347	130
ENSG00000225165	5
ENSG00000212259	0
ENSG00000164291	141
ENSG00000178015	3
ENSG00000287581	40
ENSG00000145569	128
ENSG00000251366	0
ENSG00000251221	0
ENSG00000249655	6
ENSG00000152670	1
ENSG00000251368	0
ENSG00000199322	0
ENSG00000248854	522
ENSG00000164509	6
ENSG00000262211	0
ENSG00000264281	857
ENSG00000238326	0
ENSG00000134352	4545
ENSG00000113492	0
ENSG00000250886	4
ENSG00000168724	1595
ENSG00000164185	2
ENSG00000250803	1
ENSG00000248203	0
ENSG00000181751	143
ENSG00000250567	0
ENSG00000145725	1255
ENSG00000244921	26
ENSG00000249119	48
ENSG00000248923	103
ENSG00000247627	132
ENSG00000198868	10
ENSG00000263963	0
ENSG00000249192	0
ENSG00000152705	10
ENSG00000069011	0
ENSG00000224186	32
ENSG00000277619	1
ENSG00000249082	0
ENSG00000248753	2
ENSG00000248482	0
ENSG00000250167	2
ENSG00000145832	0
ENSG00000181965	0
ENSG00000145824	2
ENSG00000251045	0
ENSG00000223539	7
ENSG00000265924	0
ENSG00000250378	0
ENSG00000288892	0
ENSG00000279047	1
ENSG00000289752	1
ENSG00000011083	2
ENSG00000070808	425
ENSG00000055163	1673
ENSG00000213328	10
ENSG00000253869	25
ENSG00000272431	6
ENSG00000178187	132
ENSG00000254035	20
ENSG00000113262	72
ENSG00000254158	11
ENSG00000234284	179
ENSG00000177932	435
ENSG00000253144	0
ENSG00000087116	1501
ENSG00000253979	0
ENSG00000253163	0
ENSG00000253617	0
ENSG00000250674	0
ENSG00000274716	0
ENSG00000253652	0
ENSG00000251545	0
ENSG00000253520	9
ENSG00000146067	1528
ENSG00000112851	2990
ENSG00000269961	6
ENSG00000252904	13
ENSG00000286314	88
ENSG00000285999	45
ENSG00000153914	1873
ENSG00000253744	9
ENSG00000248846	16
ENSG00000251983	0
ENSG00000068796	599
ENSG00000113249	8
ENSG00000205838	32
ENSG00000198677	3886
ENSG00000251279	62
ENSG00000250198	2
ENSG00000245812	66
ENSG00000261360	33
ENSG00000278905	46
ENSG00000284336	0
ENSG00000287180	24
ENSG00000249353	2166
ENSG00000248483	190
ENSG00000272406	22
ENSG00000175745	523
ENSG00000286713	2
ENSG00000285978	0
ENSG00000169131	141
ENSG00000274813	0
ENSG00000253725	0
ENSG00000278441	0
ENSG00000178338	326
ENSG00000206624	0
ENSG00000285891	0
ENSG00000242110	23
ENSG00000289791	0
ENSG00000274235	0
ENSG00000277866	1
ENSG00000197043	10963
ENSG00000249201	3
ENSG00000174358	0
ENSG00000164363	1
ENSG00000287486	0
ENSG00000164362	0
ENSG00000263670	0
ENSG00000049656	807
ENSG00000286388	143
ENSG00000250584	2
ENSG00000248951	0
ENSG00000279908	0
ENSG00000142319	6
ENSG00000153395	438
ENSG00000273742	2
ENSG00000251532	3
ENSG00000254335	12
ENSG00000172058	96
ENSG00000172062	145
ENSG00000285204	7
ENSG00000249437	275
ENSG00000145736	88
ENSG00000230847	21
ENSG00000251634	135
ENSG00000253900	8
ENSG00000289810	8
ENSG00000246214	98
ENSG00000289152	8
ENSG00000288957	8
ENSG00000249492	53
ENSG00000245556	117
ENSG00000280187	98
ENSG00000289535	5
ENSG00000286615	7
ENSG00000247877	28
ENSG00000251169	5
ENSG00000286193	51
ENSG00000254211	3
ENSG00000251365	1
ENSG00000272086	26
ENSG00000272070	197
ENSG00000287367	14
ENSG00000251131	29
ENSG00000250328	10
ENSG00000248664	9
ENSG00000289497	0
ENSG00000286638	40
ENSG00000245275	207
ENSG00000287263	135
ENSG00000250994	68
ENSG00000288764	11
ENSG00000289912	11
ENSG00000249364	9
ENSG00000289916	0
ENSG00000249572	32
ENSG00000289274	15
ENSG00000281327	4
ENSG00000289924	21
ENSG00000289839	2
ENSG00000249669	4066
ENSG00000286753	53
ENSG00000288095	28
ENSG00000249743	0
ENSG00000272525	13
ENSG00000215068	513
ENSG00000289196	10
ENSG00000248884	0
ENSG00000250056	70
ENSG00000289493	201
ENSG00000250992	0
ENSG00000253736	3
ENSG00000287709	8
ENSG00000250072	127
ENSG00000289260	3
ENSG00000249335	6
ENSG00000227908	19
ENSG00000245526	4
ENSG00000178722	2
ENSG00000288737	0
ENSG00000250786	342
ENSG00000289056	15
ENSG00000286656	19
ENSG00000231185	85
ENSG00000248309	222
ENSG00000288978	1
ENSG00000289970	26
ENSG00000237187	311
ENSG00000278970	120
ENSG00000177738	198
ENSG00000248455	0
ENSG00000245864	108
ENSG00000248898	18
ENSG00000271918	59
ENSG00000280780	4
ENSG00000247516	320
ENSG00000289458	4
ENSG00000248925	29
ENSG00000253965	19
ENSG00000288758	0
ENSG00000236882	19
ENSG00000251409	1
ENSG00000249637	19
ENSG00000290020	1
ENSG00000289112	11
ENSG00000248367	34
ENSG00000286062	752
ENSG00000289317	8
ENSG00000249746	14
ENSG00000290027	0
ENSG00000272523	10
ENSG00000247796	158
ENSG00000289155	35
ENSG00000250337	47
ENSG00000247121	101
ENSG00000290043	38
ENSG00000250981	0
ENSG00000259663	0
ENSG00000281357	64
ENSG00000290019	1
ENSG00000251257	7
ENSG00000245937	804
ENSG00000289075	0
ENSG00000247828	2120
ENSG00000286961	0
ENSG00000288911	6
ENSG00000250155	17
ENSG00000224032	311
ENSG00000238160	119
ENSG00000131732	307
ENSG00000172497	0
ENSG00000286721	25
ENSG00000145687	1214
ENSG00000287938	0
ENSG00000249483	2
ENSG00000214857	307
ENSG00000113558	602
ENSG00000272772	0
ENSG00000113575	472
ENSG00000273345	21
ENSG00000289088	30
ENSG00000206077	1821
ENSG00000288930	50
ENSG00000250749	11
ENSG00000161055	2
ENSG00000037280	1504
ENSG00000251352	0
ENSG00000248717	0
ENSG00000236791	0
ENSG00000138829	143
ENSG00000207290	0
ENSG00000250222	50
ENSG00000233937	72
ENSG00000248275	246
ENSG00000238035	129
ENSG00000274553	25
ENSG00000230178	0
ENSG00000269983	6
ENSG00000253333	128
ENSG00000196302	211
ENSG00000286577	10
ENSG00000254132	5
ENSG00000251544	3
ENSG00000251340	8
ENSG00000232578	65
ENSG00000270133	8
ENSG00000133302	264
ENSG00000249175	23
ENSG00000243806	16
ENSG00000276514	3
ENSG00000185261	284
ENSG00000113648	2956
ENSG00000280987	2
ENSG00000038382	6388
ENSG00000146013	19
ENSG00000177733	1836
ENSG00000226306	2758
ENSG00000249807	1
ENSG00000280449	2
ENSG00000280368	4
ENSG00000260515	4
ENSG00000271998	0
ENSG00000272417	1
ENSG00000150756	289
ENSG00000248968	5
ENSG00000150753	1157
ENSG00000271980	2
ENSG00000271715	0
ENSG00000164237	786
ENSG00000252341	0
ENSG00000259802	28
ENSG00000252671	0
ENSG00000280369	0
ENSG00000145495	5755
ENSG00000250600	3
ENSG00000145491	8
ENSG00000277073	0
ENSG00000246016	0
ENSG00000244361	0
ENSG00000249166	0
ENSG00000249396	0
ENSG00000251250	0
ENSG00000290510	1
ENSG00000168967	0
ENSG00000290530	0
ENSG00000215158	0
ENSG00000290548	264
ENSG00000205449	0
ENSG00000290550	0
ENSG00000248477	0
ENSG00000290556	6
ENSG00000253203	0
ENSG00000290560	36
ENSG00000249444	0
ENSG00000290580	0
ENSG00000253798	0
ENSG00000290601	0
ENSG00000169040	0
ENSG00000290836	0
ENSG00000255622	0
ENSG00000290893	1
ENSG00000146001	0
ENSG00000290894	9
ENSG00000262096	2
ENSG00000290895	3
ENSG00000283559	0
ENSG00000290935	0
ENSG00000246596	29
ENSG00000253897	1
ENSG00000290991	0
ENSG00000250420	1
ENSG00000291019	0
ENSG00000185986	17
ENSG00000291055	401
ENSG00000188002	0
ENSG00000291079	171
ENSG00000183666	0
ENSG00000291102	292
ENSG00000170089	0
ENSG00000291113	24
ENSG00000197083	1
ENSG00000291115	232
ENSG00000250765	0
ENSG00000291218	1
ENSG00000226259	1
ENSG00000291220	7
ENSG00000250687	0
ENSG00000291221	7
ENSG00000113070	422
ENSG00000249073	0
ENSG00000113583	647
ENSG00000213585	3856
ENSG00000271737	40
ENSG00000271128	0
ENSG00000081059	564
ENSG00000232633	24
ENSG00000212122	0
ENSG00000251741	0
ENSG00000047188	1589
ENSG00000171444	3464
ENSG00000288763	2
ENSG00000251553	79
ENSG00000174136	228
ENSG00000246763	23
ENSG00000279232	5
ENSG00000250162	56
ENSG00000153922	1410
ENSG00000222610	0
ENSG00000248489	189
ENSG00000200351	21
ENSG00000241597	27
ENSG00000291283	4
ENSG00000290968	0
ENSG00000170074	385
ENSG00000113712	3474
ENSG00000230551	728
ENSG00000241112	73
ENSG00000279979	1
ENSG00000278865	6
ENSG00000112977	1109
ENSG00000272324	1
ENSG00000250576	0
ENSG00000169862	664
ENSG00000207312	0
ENSG00000272465	18
ENSG00000112699	407
ENSG00000112685	1325
ENSG00000281809	0
ENSG00000219375	343
ENSG00000242753	0
ENSG00000270174	36
ENSG00000261730	0
ENSG00000217078	0
ENSG00000176515	0
ENSG00000216359	0
ENSG00000238158	0
ENSG00000236086	39
ENSG00000233068	0
ENSG00000270504	69
ENSG00000287626	26
ENSG00000286368	0
ENSG00000234763	0
ENSG00000145945	370
ENSG00000219712	39
ENSG00000271897	0
ENSG00000287593	0
ENSG00000230631	3
ENSG00000225775	0
ENSG00000124802	29
ENSG00000271727	8
ENSG00000217239	195
ENSG00000217181	12
ENSG00000217929	37
ENSG00000188428	210
ENSG00000288548	11
ENSG00000220472	2012
ENSG00000287614	6
ENSG00000226673	6
ENSG00000218643	0
ENSG00000233064	0
ENSG00000214027	13
ENSG00000220920	56
ENSG00000181355	0
ENSG00000218073	4
ENSG00000216360	6
ENSG00000220517	46
ENSG00000205269	255
ENSG00000260455	70
ENSG00000217135	0
ENSG00000260673	0
ENSG00000228412	67
ENSG00000217385	1
ENSG00000287293	2
ENSG00000280989	0
ENSG00000271888	2
ENSG00000265818	0
ENSG00000232234	2
ENSG00000214975	347
ENSG00000238221	3
ENSG00000216364	0
ENSG00000183674	1
ENSG00000165097	676
ENSG00000146109	371
ENSG00000217379	0
ENSG00000259040	0
ENSG00000286512	105
ENSG00000218512	0
ENSG00000219294	90
ENSG00000153162	306
ENSG00000219992	1
ENSG00000286277	160
ENSG00000239264	93
ENSG00000234427	3
ENSG00000287138	0
ENSG00000287359	0
ENSG00000181315	325
ENSG00000229896	15
ENSG00000270477	1
ENSG00000233656	0
ENSG00000260286	2
ENSG00000218476	1
ENSG00000223623	0
ENSG00000216762	0
ENSG00000112273	0
ENSG00000283480	1
ENSG00000229401	0
ENSG00000216754	0
ENSG00000164379	0
ENSG00000180537	15
ENSG00000216368	0
ENSG00000286590	11
ENSG00000124787	31
ENSG00000217566	1
ENSG00000232947	0
ENSG00000124795	1783
ENSG00000224843	26
ENSG00000235570	0
ENSG00000283408	1
ENSG00000286785	0
ENSG00000285759	0
ENSG00000286633	0
ENSG00000223677	0
ENSG00000229313	0
ENSG00000230873	0
ENSG00000237425	0
ENSG00000218020	0
ENSG00000220748	11
ENSG00000231662	1
ENSG00000213916	0
ENSG00000236336	0
ENSG00000270937	0
ENSG00000272142	21
ENSG00000112763	855
ENSG00000217746	2
ENSG00000219262	0
ENSG00000275846	16
ENSG00000223342	1
ENSG00000095951	1467
ENSG00000219682	154
ENSG00000220581	2
ENSG00000228666	0
ENSG00000228078	0
ENSG00000229646	0
ENSG00000285571	33
ENSG00000235559	0
ENSG00000228772	0
ENSG00000145990	3829
ENSG00000230795	1
ENSG00000152954	0
ENSG00000237346	2
ENSG00000274212	0
ENSG00000242524	0
ENSG00000225595	0
ENSG00000220685	29
ENSG00000285424	3
ENSG00000008083	1231
ENSG00000217030	0
ENSG00000287002	15
ENSG00000220868	0
ENSG00000217083	2
ENSG00000224233	0
ENSG00000243307	24
ENSG00000227206	0
ENSG00000272312	1
ENSG00000284656	0
ENSG00000204713	180
ENSG00000220446	10
ENSG00000218472	0
ENSG00000285603	24
ENSG00000218574	4
ENSG00000227262	0
ENSG00000277661	0
ENSG00000233366	0
ENSG00000236909	0
ENSG00000233981	0
ENSG00000235963	0
ENSG00000232040	24
ENSG00000244349	1
ENSG00000078401	132
ENSG00000285694	5
ENSG00000224586	0
ENSG00000228364	23
ENSG00000271071	7
ENSG00000224707	20
ENSG00000204703	0
ENSG00000204625	4
ENSG00000238076	46
ENSG00000112183	3900
ENSG00000261584	29
ENSG00000214012	18
ENSG00000229390	1
ENSG00000225092	115
ENSG00000217414	40
ENSG00000285216	0
ENSG00000124783	2107
ENSG00000137273	9
ENSG00000246350	0
ENSG00000286281	12
ENSG00000218027	117
ENSG00000287483	76
ENSG00000217314	0
ENSG00000238024	0
ENSG00000124766	958
ENSG00000260239	1
ENSG00000229765	1
ENSG00000213911	0
ENSG00000286954	0
ENSG00000145996	860
ENSG00000237669	0
ENSG00000231056	0
ENSG00000146038	2
ENSG00000172201	756
ENSG00000287279	10
ENSG00000206503	1939
ENSG00000230570	1
ENSG00000220771	11
ENSG00000137177	10211
ENSG00000227214	5
ENSG00000235488	24
ENSG00000285278	5
ENSG00000271911	3
ENSG00000287347	0
ENSG00000218976	43
ENSG00000227803	3
ENSG00000286631	0
ENSG00000137364	209
ENSG00000217585	15
ENSG00000219582	0
ENSG00000237685	2
ENSG00000229700	3
ENSG00000164304	0
ENSG00000278102	0
ENSG00000054598	372
ENSG00000282804	0
ENSG00000224312	3
ENSG00000229950	1
ENSG00000187566	75
ENSG00000236355	0
ENSG00000272279	13
ENSG00000216781	0
ENSG00000153046	983
ENSG00000218893	0
